dataset,graph_type,minmaxscaler,nn,normalization,nnk,kalofolias,self_loop,ami,ari,nmi
flowers102,RBF,False,30,BothSides,False,False,False,36.6652185091505,23.679342090311835,68.06698675216327
flowers102,RBF,False,20,None,True,False,True,36.160343496150844,20.312722717215667,66.53287736234445
flowers102,RBF,False,20,None,True,False,False,36.160343496150844,20.312722717215667,66.53287736234445
flowers102,RBF,False,20,None,False,False,True,36.806862934771004,23.57117700216958,68.44601227531798
flowers102,RBF,False,20,None,False,False,False,36.806862934771004,23.57117700216958,68.44601227531798
flowers102,RBF,False,20,BothSides,True,False,True,36.92478935860643,19.09930720897633,66.48115942006437
flowers102,RBF,False,20,BothSides,True,False,False,36.06217260577523,18.499926925711183,65.93598572826464
flowers102,RBF,False,20,BothSides,False,False,True,37.97386819944483,25.125903396098572,69.17214833692987
flowers102,RBF,False,20,BothSides,False,False,False,39.08809554592458,26.16953006819115,69.60212038444783
flowers102,RBF,False,200,None,True,False,True,28.22551222644915,8.013352851160562,59.28946241322299
flowers102,RBF,False,200,None,True,False,False,28.22551222644915,8.013352851160562,59.28946241322299
flowers102,RBF,False,200,None,False,False,True,17.713639623392023,9.156398311257645,57.707179898468716
flowers102,RBF,False,200,None,False,False,False,17.713639623392023,9.156398311257645,57.707179898468716
flowers102,RBF,False,200,BothSides,True,False,True,30.02707783584216,13.020812046216893,61.76049786084155
flowers102,RBF,False,200,BothSides,True,False,False,30.326498386503868,14.435499767756074,62.54476880900401
flowers102,RBF,False,200,BothSides,False,False,True,16.92729743847215,8.52303164984383,57.62764601268313
flowers102,RBF,False,200,BothSides,False,False,False,17.02635046297574,8.780871037654661,57.79725441409763
flowers102,RBF,False,10,None,True,False,True,35.941593524850305,14.627496102705399,65.56565234612948
flowers102,RBF,False,10,None,True,False,False,35.941593524850305,14.627496102705399,65.56565234612948
flowers102,RBF,False,10,None,False,False,True,39.10321221090603,26.66516053480306,69.95937555561002
flowers102,RBF,False,10,None,False,False,False,39.10321221090603,26.66516053480306,69.95937555561002
flowers102,RBF,False,10,BothSides,True,False,True,36.09974629167427,15.75250283876522,65.53692093278333
flowers102,RBF,False,10,BothSides,True,False,False,35.42326170677024,14.83475912044894,65.33357431983036
flowers102,RBF,False,10,BothSides,False,False,True,39.486838193056656,26.712063782209473,70.08128684194457
flowers102,RBF,False,10,BothSides,False,False,False,39.748064598301,27.756910944516733,70.2728388429756
flowers102,RBF,False,100,None,True,False,True,33.17882314952369,14.861600177699948,64.1259528020669
flowers102,RBF,False,100,None,True,False,False,33.17882314952369,14.861600177699948,64.1259528020669
flowers102,RBF,False,100,None,False,False,True,27.19222595200582,15.551226790407654,62.38566557836185
flowers102,RBF,False,100,None,False,False,False,27.19222595200582,15.551226790407654,62.38566557836185
flowers102,RBF,False,100,BothSides,True,False,True,35.44919902627185,16.69597952680104,65.37214622587307
flowers102,RBF,False,100,BothSides,True,False,False,34.79859803877888,16.621918293753517,64.73509926511615
flowers102,RBF,False,100,BothSides,False,False,True,27.55115069771416,14.915449547648137,62.36752821617409
flowers102,RBF,False,100,BothSides,False,False,False,27.51817866815295,14.839667460993548,62.949438175120044
flowers102,RBF,False,1000,None,True,False,True,8.458339297850959,3.353261695224366,53.29224884519144
flowers102,RBF,False,1000,None,True,False,False,8.458339297850959,3.353261695224366,53.29224884519144
flowers102,RBF,False,1000,None,False,False,True,25.651017325294795,10.351702004498827,56.04881443212373
flowers102,RBF,False,1000,None,False,False,False,25.651017325294795,10.351702004498827,56.04881443212373
flowers102,RBF,False,1000,BothSides,True,False,True,7.973485956249925,3.2975787782057093,53.075758201911924
flowers102,RBF,False,1000,BothSides,True,False,False,8.531517828935998,3.456826395294235,53.17864721655601
flowers102,RBF,False,1000,BothSides,False,False,True,25.491750729428425,10.14422407076782,55.880399381952564
flowers102,RBF,False,1000,BothSides,False,False,False,25.024730734625884,9.977985019336026,55.47759775620831
flowers102,RBF,False,0,None,False,False,True,35.19611577102281,22.116469435441104,67.01108616123919
flowers102,RBF,False,0,None,False,False,False,35.19611577102281,22.116469435441104,67.01108616123919
flowers102,RBF,False,0,BothSides,False,False,True,39.18535665687533,26.247088731345432,68.86841369764363
flowers102,RBF,False,0,BothSides,False,False,False,40.63363723820175,27.34960162677748,69.84434062453907
flowers102,L2Distance,True,5,None,True,False,True,26.97327078354262,4.873690689947996,57.985148736318315
flowers102,L2Distance,True,5,None,True,False,False,26.420243970754655,4.602681817065284,57.1499510498935
flowers102,L2Distance,True,5,BothSides,True,False,True,26.65367853758743,4.532899959036281,57.9248891127189
flowers102,L2Distance,True,5,BothSides,True,False,False,26.243861412593088,4.982074920619641,57.77340478876536
flowers102,L2Distance,True,50,None,True,False,True,38.94304664918053,20.061753953520434,67.44172269364151
flowers102,L2Distance,True,50,None,True,False,False,38.94304664918053,20.061753953520434,67.44172269364151
flowers102,L2Distance,True,50,BothSides,True,False,True,39.855703097349675,21.06051197606053,68.01012334977898
flowers102,L2Distance,True,50,BothSides,True,False,False,40.35261629317862,20.712209197051802,67.94199010166452
flowers102,L2Distance,True,500,None,True,False,True,21.52432059306328,1.304553812137822,42.06587545148184
flowers102,L2Distance,True,500,None,True,False,False,21.52432059306328,1.304553812137822,42.06587545148184
flowers102,L2Distance,True,500,BothSides,True,False,True,33.44416439377521,4.243864771070804,59.49525355235467
flowers102,L2Distance,True,500,BothSides,True,False,False,37.53341720793385,18.778852689222067,66.82912698178183
flowers102,L2Distance,True,40,None,True,False,True,38.40368843882218,19.04679740044201,66.0697654264316
flowers102,L2Distance,True,40,None,True,False,False,38.40368843882218,19.04679740044201,66.0697654264316
flowers102,L2Distance,True,40,BothSides,True,False,True,39.30242119360069,21.14634008400358,67.88516773697471
flowers102,L2Distance,True,40,BothSides,True,False,False,40.221089950639936,20.246530629443264,67.77283102105544
flowers102,L2Distance,True,30,None,True,False,True,38.43164357652384,20.00006864416364,67.16375969397602
flowers102,L2Distance,True,30,None,True,False,False,38.43164357652384,20.00006864416364,67.16375969397602
flowers102,L2Distance,True,30,BothSides,True,False,True,37.60431253037016,18.452253963318707,66.69296877676302
flowers102,L2Distance,True,30,BothSides,True,False,False,39.09877347127329,19.972269069292903,67.12585050835345
flowers102,L2Distance,True,20,None,True,False,True,37.913600635678094,18.11544541807905,66.36500637768779
flowers102,L2Distance,True,20,None,True,False,False,37.913600635678094,18.11544541807905,66.36500637768779
flowers102,L2Distance,True,20,BothSides,True,False,True,37.880603089632444,17.607256775209084,66.51019137683816
flowers102,L2Distance,True,20,BothSides,True,False,False,38.47307009114036,17.957453039754455,66.69121093147552
flowers102,L2Distance,True,200,None,True,False,True,37.48094079460686,16.17244309200652,65.26979071729374
flowers102,L2Distance,True,200,None,True,False,False,37.48094079460686,16.17244309200652,65.26979071729374
flowers102,L2Distance,True,200,BothSides,True,False,True,37.52593023043604,16.2367836055179,65.94841168581326
flowers102,L2Distance,True,200,BothSides,True,False,False,36.92560391334705,17.115279399004685,65.93997117516224
flowers102,L2Distance,True,10,None,True,False,True,35.83118557038256,12.434815231744585,65.14499465325598
flowers102,L2Distance,True,10,None,True,False,False,36.01100750718289,12.58845598958629,64.94156017009121
flowers102,L2Distance,True,10,BothSides,True,False,True,37.02212833348861,12.661244767137717,65.2772524946815
flowers102,L2Distance,True,10,BothSides,True,False,False,35.35343201243786,13.640364854093795,64.81087395126319
flowers102,L2Distance,True,100,None,True,False,True,32.68705566862275,5.234558754898975,58.19751621945699
flowers102,L2Distance,True,100,None,True,False,False,32.68705566862275,5.234558754898975,58.19751621945699
flowers102,L2Distance,True,100,BothSides,True,False,True,39.00748715747294,16.907591696086865,66.92283633555031
flowers102,L2Distance,True,100,BothSides,True,False,False,36.67102508181111,16.58830927124124,65.49676215779631
flowers102,L2Distance,True,1000,None,True,False,True,32.86758686469593,7.850721434455939,53.061777900643236
flowers102,L2Distance,True,1000,None,True,False,False,32.86758686469593,7.850721434455939,53.061777900643236
flowers102,L2Distance,True,1000,BothSides,True,False,True,38.16671459906444,21.972972812924432,67.23291911366762
flowers102,L2Distance,True,1000,BothSides,True,False,False,41.414012335633814,26.511474289564962,70.55004199269929
flowers102,L2Distance,False,5,None,True,False,True,28.96546757640146,6.4248671364002155,59.94111107399378
flowers102,L2Distance,False,5,None,True,False,False,28.64812347088258,6.407798779190371,60.01140556081801
flowers102,L2Distance,False,5,BothSides,True,False,True,27.856391642050326,6.15689820946537,59.41756385597067
flowers102,L2Distance,False,5,BothSides,True,False,False,29.091376838610067,7.061234331512306,60.617765195922914
flowers102,L2Distance,False,50,None,True,False,True,38.30355154473507,19.60938282199599,66.82654235322337
flowers102,L2Distance,False,50,None,True,False,False,38.30355154473507,19.60938282199599,66.82654235322337
flowers102,L2Distance,False,50,BothSides,True,False,True,39.56944971156706,22.680128445254457,68.43043592186946
flowers102,L2Distance,False,50,BothSides,True,False,False,40.1640698117189,21.69486229677549,68.26389665770333
flowers102,L2Distance,False,500,None,True,False,True,30.72214420394132,3.2435308235662466,55.94401590451958
flowers102,L2Distance,False,500,None,True,False,False,30.72214420394132,3.2435308235662466,55.94401590451958
flowers102,L2Distance,False,500,BothSides,True,False,True,37.26337296694794,20.617087703228965,67.26766640731317
flowers102,L2Distance,False,500,BothSides,True,False,False,38.09663424374287,21.74507033142735,68.08114402136363
flowers102,L2Distance,False,40,None,True,False,True,40.320335256968164,21.505499492654938,68.0097016675516
flowers102,L2Distance,False,40,None,True,False,False,40.320335256968164,21.505499492654938,68.0097016675516
flowers102,L2Distance,False,40,BothSides,True,False,True,39.79849764429374,23.376208570271046,68.76412699079705
flowers102,L2Distance,False,40,BothSides,True,False,False,39.80366835282844,22.14893376089367,68.28592250807229
flowers102,L2Distance,False,30,None,True,False,True,37.433380536991194,20.392878291352122,66.7837936870884
flowers102,L2Distance,False,30,None,True,False,False,37.433380536991194,20.392878291352122,66.7837936870884
flowers102,L2Distance,False,30,BothSides,True,False,True,39.54980301659573,23.28619458842003,68.71741882320015
flowers102,L2Distance,False,30,BothSides,True,False,False,38.874403095674595,21.809543033063076,67.82993334567547
flowers102,L2Distance,False,20,None,True,False,True,38.53120338894838,21.573768075510802,67.39756679818578
flowers102,L2Distance,False,20,None,True,False,False,38.53120338894838,21.573768075510802,67.39756679818578
flowers102,L2Distance,False,20,BothSides,True,False,True,38.00181236045794,21.31859949560646,67.31949547244498
flowers102,L2Distance,False,20,BothSides,True,False,False,37.968902811656946,20.037753894671457,67.05554735391956
flowers102,L2Distance,False,200,None,True,False,True,31.473308647495507,3.8406272557352095,54.97129834554434
flowers102,L2Distance,False,200,None,True,False,False,31.473308647495507,3.8406272557352095,54.97129834554434
flowers102,L2Distance,False,200,BothSides,True,False,True,37.374028190796906,15.537992559538013,65.92545265907273
flowers102,L2Distance,False,200,BothSides,True,False,False,35.42657791300013,18.26201657515254,65.6818490917466
flowers102,L2Distance,False,10,None,True,False,True,36.387119663501025,14.776197034917363,65.58646669892092
flowers102,L2Distance,False,10,None,True,False,False,36.387119663501025,14.776197034917363,65.58646669892092
flowers102,L2Distance,False,10,BothSides,True,False,True,36.135243295837384,14.56669382351953,65.29253849419008
flowers102,L2Distance,False,10,BothSides,True,False,False,36.58260646877034,15.189316568343294,65.53451873200767
flowers102,L2Distance,False,100,None,True,False,True,31.787991877267928,5.259936198691815,58.27557945496916
flowers102,L2Distance,False,100,None,True,False,False,31.787991877267928,5.259936198691815,58.27557945496916
flowers102,L2Distance,False,100,BothSides,True,False,True,37.61234211036371,17.47634426909639,66.70829988397598
flowers102,L2Distance,False,100,BothSides,True,False,False,37.76485133099538,19.59594958877936,67.00117235175624
flowers102,L2Distance,False,1000,None,True,False,True,42.27047982398066,25.149313488904173,68.57530916951134
flowers102,L2Distance,False,1000,None,True,False,False,42.27047982398066,25.149313488904173,68.57530916951134
flowers102,L2Distance,False,1000,BothSides,True,False,True,40.81136465621512,26.488009838535532,70.32532038781454
flowers102,L2Distance,False,1000,BothSides,True,False,False,41.608329411612665,27.59286801900716,70.91806766793887
flowers102,Covariance,True,5,None,True,False,True,31.02869950482083,6.816901407099925,61.250763971648766
flowers102,Covariance,True,5,None,True,False,False,30.186429474134606,6.562191963324304,60.83522356749448
flowers102,Covariance,True,5,None,False,False,True,44.57968734016512,30.23163014024114,72.34536056317596
flowers102,Covariance,True,5,None,False,False,False,44.57968734016512,30.23163014024114,72.34536056317596
flowers102,Covariance,True,5,BothSides,True,False,True,30.688609062723522,6.3686644000987,60.9780047045587
flowers102,Covariance,True,5,BothSides,True,False,False,31.816272996572557,7.316038430209804,61.9005779876332
flowers102,Covariance,True,5,BothSides,False,False,True,44.36476008077899,30.225506643394084,72.44129420716438
flowers102,Covariance,True,5,BothSides,False,False,False,44.83239537694138,31.14285009082346,72.75036409714866
flowers102,Covariance,True,50,None,True,False,True,40.347206230507545,25.020188938020453,69.56783767961096
flowers102,Covariance,True,50,None,True,False,False,40.347206230507545,25.020188938020453,69.56783767961096
flowers102,Covariance,True,50,None,False,False,True,39.47316229112653,24.88963579371512,69.23195945418686
flowers102,Covariance,True,50,None,False,False,False,39.47316229112653,24.88963579371512,69.23195945418686
flowers102,Covariance,True,50,BothSides,True,False,True,39.94706329332955,24.84113061637947,68.93704932200548
flowers102,Covariance,True,50,BothSides,True,False,False,41.55061739372764,25.91074239247045,69.97104864804818
flowers102,Covariance,True,50,BothSides,False,False,True,40.62231268140386,26.40301108039365,69.74693772009968
flowers102,Covariance,True,50,BothSides,False,False,False,40.25343766807613,26.391954831028347,69.46700302647952
flowers102,Covariance,True,500,None,True,False,True,33.339584072265204,19.652060272860034,65.66930669781861
flowers102,Covariance,True,500,None,True,False,False,33.339584072265204,19.652060272860034,65.66930669781861
flowers102,Covariance,True,500,None,False,False,True,30.51750494235213,18.226750641487165,64.53792719627803
flowers102,Covariance,True,500,None,False,False,False,30.51750494235213,18.226750641487165,64.53792719627803
flowers102,Covariance,True,500,BothSides,True,False,True,35.107889260299366,21.027597988637904,66.52222407853631
flowers102,Covariance,True,500,BothSides,True,False,False,33.386432360393954,19.347712841427622,65.6317199409175
flowers102,Covariance,True,500,BothSides,False,False,True,32.433908681542015,20.119018483305716,65.63720174879928
flowers102,Covariance,True,500,BothSides,False,False,False,29.23727507628672,16.872727189234833,63.869505697128815
flowers102,Covariance,True,40,None,True,False,True,42.16665961417302,26.121827239611783,70.41162485925348
flowers102,Covariance,True,40,None,True,False,False,42.16665961417302,26.121827239611783,70.41162485925348
flowers102,Covariance,True,40,None,False,False,True,42.36086645026635,28.716261773950592,70.8356744258284
flowers102,Covariance,True,40,None,False,False,False,42.36086645026635,28.716261773950592,70.8356744258284
flowers102,Covariance,True,40,BothSides,True,False,True,42.43018509421463,26.987964614412125,70.512034829496
flowers102,Covariance,True,40,BothSides,True,False,False,42.01436270347131,25.97903299412178,70.3716513621061
flowers102,Covariance,True,40,BothSides,False,False,True,40.16414877466873,26.1583364304337,69.84187056793945
flowers102,Covariance,True,40,BothSides,False,False,False,39.97472875705427,26.007331843986602,69.54970509332858
flowers102,Covariance,True,30,None,True,False,True,43.245660150357125,27.522370518120937,71.14139209222996
flowers102,Covariance,True,30,None,True,False,False,43.245660150357125,27.522370518120937,71.14139209222996
flowers102,Covariance,True,30,None,False,False,True,39.974096666799696,26.494906591182893,69.66335540992094
flowers102,Covariance,True,30,None,False,False,False,39.974096666799696,26.494906591182893,69.66335540992094
flowers102,Covariance,True,30,BothSides,True,False,True,42.791213432604394,27.292441733741455,70.84060594028317
flowers102,Covariance,True,30,BothSides,True,False,False,41.93577052823703,26.429642042262962,70.32002273321956
flowers102,Covariance,True,30,BothSides,False,False,True,38.74160867817102,25.22349159015424,69.269858526704
flowers102,Covariance,True,30,BothSides,False,False,False,41.19007055350014,27.340868571717763,70.39361062859878
flowers102,Covariance,True,20,None,True,False,True,43.78010149535191,28.692183810589096,71.6486738464651
flowers102,Covariance,True,20,None,True,False,False,43.78010149535191,28.692183810589096,71.6486738464651
flowers102,Covariance,True,20,None,False,False,True,43.56558150086401,30.386778504427962,71.72028734211358
flowers102,Covariance,True,20,None,False,False,False,43.56558150086401,30.386778504427962,71.72028734211358
flowers102,Covariance,True,20,BothSides,True,False,True,43.67154278069798,28.50487508830779,71.5512320523392
flowers102,Covariance,True,20,BothSides,True,False,False,42.528633638229394,26.685768846936213,70.76427307069014
flowers102,Covariance,True,20,BothSides,False,False,True,42.74236143926792,29.37200403504639,71.25937075085112
flowers102,Covariance,True,20,BothSides,False,False,False,41.85802422479087,28.475136932896426,70.9749090922438
flowers102,Covariance,True,200,None,True,False,True,35.952745053249465,19.473060521077485,66.40649497275184
flowers102,Covariance,True,200,None,True,False,False,35.952745053249465,19.473060521077485,66.40649497275184
flowers102,Covariance,True,200,None,False,False,True,34.61474836712553,21.61422606517055,66.38031761113527
flowers102,Covariance,True,200,None,False,False,False,34.61474836712553,21.61422606517055,66.38031761113527
flowers102,Covariance,True,200,BothSides,True,False,True,37.987352905753795,22.163414059422035,67.510342271149
flowers102,Covariance,True,200,BothSides,True,False,False,36.81841077139892,20.782963348888693,66.59131921321348
flowers102,Covariance,True,200,BothSides,False,False,True,35.29070075900991,20.857850012979238,66.7518336108181
flowers102,Covariance,True,200,BothSides,False,False,False,33.66553152819616,20.25586119681525,65.96063663284714
flowers102,Covariance,True,10,None,True,False,True,39.79404320915245,19.959499370487634,68.07983010370798
flowers102,Covariance,True,10,None,True,False,False,39.79404320915245,19.959499370487634,68.07983010370798
flowers102,Covariance,True,10,None,False,False,True,45.07436389594497,31.85244387519549,72.62918531144777
flowers102,Covariance,True,10,None,False,False,False,45.07436389594497,31.85244387519549,72.62918531144777
flowers102,Covariance,True,10,BothSides,True,False,True,40.54145314928921,21.565783768501635,68.9876454758222
flowers102,Covariance,True,10,BothSides,True,False,False,40.441898791754994,21.173653704060083,68.6514411266481
flowers102,Covariance,True,10,BothSides,False,False,True,44.19091989295975,30.29609403838023,72.27096477172397
flowers102,Covariance,True,10,BothSides,False,False,False,44.68278069106285,30.83011085767281,72.39196057390859
flowers102,Covariance,True,100,None,True,False,True,40.16177819243666,22.060318396627483,68.53217813219017
flowers102,Covariance,True,100,None,True,False,False,40.16177819243666,22.060318396627483,68.53217813219017
flowers102,Covariance,True,100,None,False,False,True,36.683687572491145,22.454114751492902,67.17532342307591
flowers102,Covariance,True,100,None,False,False,False,36.683687572491145,22.454114751492902,67.17532342307591
flowers102,Covariance,True,100,BothSides,True,False,True,40.04427742360455,22.909676482189898,68.93332533448262
flowers102,Covariance,True,100,BothSides,True,False,False,38.64855382147972,22.87248006400806,68.30776373253529
flowers102,Covariance,True,100,BothSides,False,False,True,36.69404759206086,22.615814330193377,67.51932854101359
flowers102,Covariance,True,100,BothSides,False,False,False,38.470481949866056,23.7421537523106,68.37281149340274
flowers102,Covariance,True,1000,None,True,False,True,38.15796593354987,24.59748931807265,68.11396907912048
flowers102,Covariance,True,1000,None,True,False,False,38.15796593354987,24.59748931807265,68.11396907912048
